strategy,noise_rate,posterior_threshold,cases,accuracy,accuracy_ci_low,accuracy_ci_high,average_questions,questions_standard_error,brier_score
eig,0.0,0.6,4836,0.8850289495450786,0.875731165813157,0.8937155036811504,5.3937138130686515,0.05622139866267477,0.19714839509402593
eig,0.0,0.7,4836,0.9181141439205955,0.9100502347879318,0.9255143010431581,5.886476426799008,0.05717924981075911,0.1409106064529434
eig,0.0,0.8,4836,0.9367245657568238,0.9295101130307545,0.9432457226147758,6.327336641852771,0.0592917216934729,0.10543500493965177
eig,0.0,0.85,4836,0.9421009098428453,0.9351606561744756,0.9483393327507819,6.706368899917287,0.06122473795094689,0.09202210407352104
eig,0.0,0.9,4836,0.9460297766749379,0.9392998565138015,0.9520516290389487,7.167287014061207,0.0628685570119792,0.08410140736427575
eig,0.0,0.95,4836,0.9489247311827957,0.9423557444645598,0.9547810543926591,7.812241521918941,0.06411507498910458,0.07717274103584393
eig,0.1,0.6,4836,0.8229942100909843,0.8119817055143642,0.8334939645984759,5.833126550868486,0.060581380656713736,0.28267001124492835
eig,0.1,0.7,4836,0.8521505376344086,0.8418669177550947,0.861875122067035,6.397229114971051,0.061931235292154406,0.23400788955462215
eig,0.1,0.8,4836,0.8742762613730356,0.8646338860513799,0.8833244768834733,6.948717948717949,0.06426021931152286,0.19492372322577098
eig,0.1,0.85,4836,0.8821339950372209,0.8727410943538092,0.8909202618360299,7.351116625310174,0.06566175349933633,0.17746981059785535
eig,0.1,0.9,4836,0.8899917287014061,0.8808612576150465,0.8985030918297783,7.85545905707196,0.06674685756382162,0.15958018666031737
eig,0.1,0.95,4836,0.8976426799007444,0.8887813437426793,0.9058727622925264,8.570719602977668,0.06712020375875344,0.1434664209134168
eig,0.2,0.6,4836,0.7446236559139785,0.7321422715585723,0.7567167026690141,6.241521918941274,0.06343265794233044,0.39495618820895145
eig,0.2,0.7,4836,0.7816377171215881,0.7697725826277474,0.7930557545641145,6.935690653432589,0.06496030892024285,0.3393589884116763
eig,0.2,0.8,4836,0.8025227460711332,0.7910643156387257,0.8135009246782302,7.5498345740281225,0.06677792780633761,0.30168970855510496
eig,0.2,0.85,4836,0.8122415219189413,0.8009886062262422,0.8229987573271434,8.003308519437551,0.06821563499179513,0.2804848284775294
eig,0.2,0.9,4836,0.8219602977667494,0.8109240572977002,0.8324854294921155,8.598221670802316,0.06883413523745954,0.2573005655186056
eig,0.2,0.95,4836,0.8308519437551696,0.8200243188010803,0.8411543445667458,9.356492969396195,0.06853751880950332,0.23646351009121458
eig,0.3,0.6,4836,0.6691480562448304,0.6557569340949013,0.6822706575518996,6.590984284532672,0.06518502494284414,0.507457107947527
eig,0.3,0.7,4836,0.6925144747725392,0.6793600536163605,0.7053632811307932,7.3641439205955335,0.06668333499393528,0.4715665762109993
eig,0.3,0.8,4836,0.7125723738626965,0.699652263340736,0.725155027873092,8.08416046319272,0.06864951947123181,0.4382533397339414
eig,0.3,0.85,4836,0.71712158808933,0.704258803989576,0.7296396938455597,8.509305210918114,0.06971010182322476,0.42267046217411924
eig,0.3,0.9,4836,0.72808105872622,0.7153629699348062,0.7404370711243887,9.186724565756824,0.06997696662191863,0.39609954597279795
eig,0.3,0.95,4836,0.7355252274607114,0.722910872544819,0.7477656884401522,9.980562448304385,0.06857330963717545,0.37411565916332495
medrag_rdc,0.0,0.6,4836,0.6652191894127378,0.6517919471183187,0.6783841479009896,10.130272952853598,0.07847494745061462,0.44331616152740994
