strategy,noise_rate,posterior_threshold,cases,accuracy,accuracy_ci_low,accuracy_ci_high,average_questions,questions_standard_error,brier_score
full_two_layer,0.1,0.8,4836,0.8718637992831542,0.8621482626259048,0.880989005888558,6.945409429280397,0.06390248378217188,0.19787145589998836
full_two_layer,0.1,0.85,4836,0.8794458229942101,0.8699672302042453,0.8883220493457302,7.350771987868762,0.06547525372311098,0.1809383379911544
full_two_layer,0.1,0.9,4836,0.8879239040529363,0.8787240010427992,0.8965079817559767,7.869175627240144,0.06667821917467104,0.1620846527631777
full_two_layer,0.1,0.95,4836,0.894403087951475,0.8854269559835245,0.9027531089728714,8.588158257513095,0.06722982133262168,0.1476410438851742
full_two_layer,0.2,0.6,4836,0.7407637165701683,0.72822539944501,0.7529198237099518,6.2424179762889445,0.06341049697207597,0.4010429644210123
full_two_layer,0.2,0.7,4836,0.7736421284808381,0.7616347038003889,0.7852151490267506,6.9584367245657575,0.06524951769165964,0.3494746062987116
full_two_layer,0.2,0.8,4836,0.7935621725944307,0.7819261331981792,0.8047321849858982,7.563688999172871,0.06700873940289462,0.3133128674773951
full_two_layer,0.2,0.85,4836,0.8014888337468982,0.79001302108709,0.8124860359068413,8.016956162117452,0.06834224765165557,0.2942072536489176
full_two_layer,0.2,0.9,4836,0.8112765370829887,0.8000064562626573,0.8220524695225723,8.617659222497933,0.06903189180459036,0.27130479730468565
full_two_layer,0.2,0.95,4836,0.8205128205128206,0.8094471112967477,0.8310697188408338,9.395092362834298,0.06851113286846294,0.24897678343552743
full_two_layer,0.3,0.6,4836,0.6609456851392336,0.6474815705108076,0.674154300106666,6.609525778880617,0.06543391033918565,0.5188996663814597
full_two_layer,0.3,0.7,4836,0.6855527984560243,0.6723247984587074,0.6984862352467484,7.395092362834298,0.06707403391294318,0.48162338375453867
full_two_layer,0.3,0.8,4836,0.7049214226633582,0.6919097719951791,0.7176077626282681,8.122553074165976,0.06904430528998852,0.44782212446345554
full_two_layer,0.3,0.85,4836,0.7109870416322028,0.6980484851881102,0.7235906582637469,8.563482216708023,0.07002840407872618,0.4312160484168275
full_two_layer,0.3,0.9,4836,0.7215329473393989,0.7087288311899586,0.7339853821567481,9.227460711331679,0.07015664110912107,0.40471029913277995
full_two_layer,0.3,0.95,4836,0.7302178108629721,0.7175301832944797,0.7425399699656325,10.038185828508409,0.06859491583473017,0.3802498788274789
no_misreport,0.0,0.6,4836,0.8531844499586435,0.8429292223717518,0.8628790007734025,4.276537082988696,0.05138732173451666,0.23251883603621196
no_misreport,0.0,0.7,4836,0.89840088227185,0.8895670610260736,0.9066022461126834,4.722704714640199,0.05350909001645624,0.16815587431050796
no_misreport,0.0,0.8,4836,0.9296250344637441,0.9220700463166412,0.9364979971774544,5.161497105045492,0.05610684336431757,0.11813268565742215
no_misreport,0.0,0.85,4836,0.9381720430107526,0.931030366970082,0.9446181253276825,5.49524400330852,0.05752437459815005,0.10050330250480766
no_misreport,0.0,0.9,4836,0.9449269368624207,0.9381371557120411,0.9510104009628163,5.833195478356768,0.05877416311780249,0.0872402267190235
no_misreport,0.0,0.95,4836,0.953405017921147,0.947096162935964,0.958994096987694,6.403432588916459,0.06238019530662441,0.06995352496206504
no_misreport,0.1,0.6,4836,0.7905982905982906,0.7789039659674035,0.8018312933573369,4.558243727598566,0.05444058397602344,0.333465312699255
no_misreport,0.1,0.7,4836,0.8318858560794045,0.8210854253562884,0.8421594213345621,5.077198786876206,0.057173610040329476,0.27772209965578165
no_misreport,0.1,0.8,4836,0.8581472291149711,0.8480315373521928,0.8676943657434787,5.586710780259168,0.06028352038913761,0.23614544947922608
no_misreport,0.1,0.85,4836,0.869313482216708,0.8595223404280837,0.8785183425562519,5.966432313206507,0.062037916437103,0.21452978907618936
no_misreport,0.1,0.9,4836,0.8794458229942101,0.869968238235454,0.8883210413145215,6.380204025365316,0.06345268324798016,0.19470949292379824
no_misreport,0.1,0.95,4836,0.8915081334436173,0.882432072718002,0.8999626789339255,7.038737248414667,0.06694441328398654,0.1684834122056403
no_misreport,0.2,0.6,4836,0.7173972980424593,0.7045392730986455,0.7299102069559634,4.793079680176454,0.056965724517039434,0.4495722951490066
no_misreport,0.2,0.7,4836,0.7530328094844224,0.7406829867592833,0.7649809451622351,5.39454094292804,0.060208580681543195,0.4046415742972214
no_misreport,0.2,0.8,4836,0.7767438654535429,0.7647922736564282,0.7882561291397846,5.9941411634960025,0.06371552655456462,0.3709776645212737
no_misreport,0.2,0.85,4836,0.7854976564653984,0.7737065883842957,0.7968354998801906,6.396539840088227,0.06523254392221862,0.35358048935724035
no_misreport,0.2,0.9,4836,0.7988006617038875,0.7872687763012912,0.8098582040527766,6.915908464295561,0.0668132170291324,0.32653596409037217
no_misreport,0.2,0.95,4836,0.8112076095947064,0.7999345924578471,0.8219865877725141,7.664874551971327,0.06983852189887185,0.29603437977078684
no_misreport,0.3,0.6,4836,0.6468155500413565,0.6332334612621224,0.6601645706073502,5.045767852219465,0.05871616319558581,0.5664285910079693
