strategy,noise_rate,posterior_threshold,cases,accuracy,accuracy_ci_low,accuracy_ci_high,average_questions,questions_standard_error,brier_score
eig,0.0,0.85,245,0.9387755102040817,0.9014534722214624,0.9625499741476335,6.795918367346939,0.27373717982999723,0.10766133655036485
medrag_rdc,0.0,0.85,245,0.6530612244897959,0.5915088257234211,0.7098877253355658,12.020408163265307,0.28840996433016286,0.44169639906265257
