strategy,noise_rate,posterior_threshold,cases,accuracy,accuracy_ci_low,accuracy_ci_high,average_questions,questions_standard_error,brier_score
direct_reliable,0.0,0.6,4836,0.7965260545905707,0.7849461095632357,0.8076352674801781,3.5806451612903225,0.0522982036122621,0.29583609682280304
direct_reliable,0.0,0.7,4836,0.847394540942928,0.8369836721993952,0.8572539243368219,3.80272952853598,0.0536343665857827,0.24111526828663213
direct_reliable,0.0,0.8,4836,0.880686517783292,0.8712467208295915,0.8895219787080131,4.074855252274607,0.05581935601873831,0.20002488306157193
direct_reliable,0.0,0.85,4836,0.8924731182795699,0.8834284013349155,0.900894788085168,4.221464019851116,0.056749567430249885,0.18315930645800593
direct_reliable,0.0,0.9,4836,0.9075682382133995,0.8990783115293415,0.915411154406899,4.464846980976013,0.05923479385395018,0.16036368855704905
direct_reliable,0.0,0.95,4836,0.9247311827956989,0.9169535557139036,0.9318345533845428,4.725186104218363,0.061432064311637176,0.12975222007452586
direct_reliable,0.1,0.6,4836,0.7437965260545906,0.7313027668697765,0.7559032606993903,3.6588089330024816,0.0530577512067597,0.38970889092420585
direct_reliable,0.1,0.7,4836,0.7851530190239868,0.7733531635169342,0.7965001969732108,3.890198511166253,0.05474649051425119,0.3518504691794438
direct_reliable,0.1,0.8,4836,0.8120347394540943,0.8007773372628694,0.8227967896259115,4.184036393713813,0.05721869495725253,0.32521982500853913
direct_reliable,0.1,0.85,4836,0.8205128205128205,0.8094435751692173,0.8310732549683639,4.361042183622828,0.058549614292414,0.31626876560512446
direct_reliable,0.1,0.9,4836,0.8337468982630273,0.8229894406380277,0.8439745360342666,4.604011579818032,0.060768255452696596,0.29744986012134506
direct_reliable,0.1,0.95,4836,0.8434656741108354,0.832952272122968,0.8534338277857564,4.893093465674111,0.06325371474876015,0.282487797355851
direct_reliable,0.2,0.6,4836,0.6703887510339124,0.6570092514382186,0.6834977601962118,3.717328370554177,0.05397560569239328,0.519837070297151
direct_reliable,0.2,0.7,4836,0.7084367245657568,0.6954658629733219,0.7210766949484084,3.9607113316790734,0.05568192781929397,0.4921841539773938
direct_reliable,0.2,0.8,4836,0.7305624483043838,0.7178784399681605,0.7428804410662931,4.2673697270471465,0.0582375531011597,0.4763519879530197
direct_reliable,0.2,0.85,4836,0.7380066170388752,0.72542784395325,0.7502075570069799,4.4528535980148884,0.05969901462127536,0.47132504890153687
direct_reliable,0.2,0.9,4836,0.749379652605459,0.7369705556627985,0.7613928618507003,4.7001654259718775,0.06203240961562989,0.4587759831500409
direct_reliable,0.2,0.95,4836,0.7555831265508685,0.7432712617113733,0.7674892557402722,4.985938792390406,0.06432996959141594,0.4527917658393372
direct_reliable,0.3,0.6,4836,0.608767576509512,0.5949315740485313,0.6224309115336415,3.7555831265508686,0.053491989554773224,0.6374775295979308
direct_reliable,0.3,0.7,4836,0.6366832092638545,0.623024107515275,0.650125327788558,4.021298593879239,0.05555979948824713,0.6283800223381638
direct_reliable,0.3,0.8,4836,0.6542597187758478,0.6407371552026138,0.667537396592635,4.348221670802316,0.05820535017422408,0.6247734068419295
direct_reliable,0.3,0.85,4836,0.6590157154673284,0.6455335421879407,0.6722454528932207,4.556038047973532,0.060008190669410544,0.6263025321106527
direct_reliable,0.3,0.9,4836,0.6670802315963607,0.6536699694528814,0.6802252555478707,4.80686517783292,0.06236458081444434,0.620752110688657
direct_reliable,0.3,0.95,4836,0.6703887510339124,0.6570092514382186,0.6834977601962118,5.132547559966914,0.06516110088131837,0.6204544331824231
full_two_layer,0.0,0.6,4836,0.8850289495450786,0.875731165813157,0.8937155036811504,5.3937138130686515,0.05622139866267477,0.19714839509402593
full_two_layer,0.0,0.7,4836,0.9181141439205955,0.9100502347879318,0.9255143010431581,5.886476426799008,0.05717924981075911,0.1409106064529434
full_two_layer,0.0,0.8,4836,0.9367245657568238,0.9295101130307545,0.9432457226147758,6.327336641852771,0.0592917216934729,0.10543500493965177
full_two_layer,0.0,0.85,4836,0.9421009098428453,0.9351606561744756,0.9483393327507819,6.706368899917287,0.06122473795094689,0.09202210407352104
full_two_layer,0.0,0.9,4836,0.9460297766749379,0.9392998565138015,0.9520516290389487,7.167287014061207,0.0628685570119792,0.08410140736427575
full_two_layer,0.0,0.95,4836,0.9489247311827957,0.9423557444645598,0.9547810543926591,7.812241521918941,0.06411507498910458,0.07717274103584393
full_two_layer,0.1,0.6,4836,0.8229942100909843,0.8119817055143642,0.8334939645984759,5.833126550868486,0.060581380656713736,0.28267001124492835
full_two_layer,0.1,0.7,4836,0.8521505376344086,0.8418669177550947,0.861875122067035,6.397229114971051,0.061931235292154406,0.23400788955462215
full_two_layer,0.1,0.8,4836,0.8742762613730356,0.8646338860513799,0.8833244768834733,6.948717948717949,0.06426021931152286,0.19492372322577098
full_two_layer,0.1,0.85,4836,0.8821339950372209,0.8727410943538092,0.8909202618360299,7.351116625310174,0.06566175349933633,0.17746981059785535
full_two_layer,0.1,0.9,4836,0.8899917287014061,0.8808612576150465,0.8985030918297783,7.85545905707196,0.06674685756382162,0.15958018666031737
full_two_layer,0.1,0.95,4836,0.8976426799007444,0.8887813437426793,0.9058727622925264,8.570719602977668,0.06712020375875344,0.1434664209134168
full_two_layer,0.2,0.6,4836,0.7446236559139785,0.7321422715585723,0.7567167026690141,6.241521918941274,0.06343265794233044,0.39495618820895145
full_two_layer,0.2,0.7,4836,0.7816377171215881,0.7697725826277474,0.7930557545641145,6.935690653432589,0.06496030892024285,0.3393589884116763
full_two_layer,0.2,0.8,4836,0.8025227460711332,0.7910643156387257,0.8135009246782302,7.5498345740281225,0.06677792780633761,0.30168970855510496
full_two_layer,0.2,0.85,4836,0.8122415219189413,0.8009886062262422,0.8229987573271434,8.003308519437551,0.06821563499179513,0.2804848284775294
full_two_layer,0.2,0.9,4836,0.8219602977667494,0.8109240572977002,0.8324854294921155,8.598221670802316,0.06883413523745954,0.2573005655186056
full_two_layer,0.2,0.95,4836,0.8308519437551696,0.8200243188010803,0.8411543445667458,9.356492969396195,0.06853751880950332,0.23646351009121458
full_two_layer,0.3,0.6,4836,0.6691480562448304,0.6557569340949013,0.6822706575518996,6.590984284532672,0.06518502494284414,0.507457107947527
full_two_layer,0.3,0.7,4836,0.6925144747725392,0.6793600536163605,0.7053632811307932,7.3641439205955335,0.06668333499393528,0.4715665762109993
full_two_layer,0.3,0.8,4836,0.7125723738626965,0.699652263340736,0.725155027873092,8.08416046319272,0.06864951947123181,0.4382533397339414
full_two_layer,0.3,0.85,4836,0.71712158808933,0.704258803989576,0.7296396938455597,8.509305210918114,0.06971010182322476,0.42267046217411924
full_two_layer,0.3,0.9,4836,0.72808105872622,0.7153629699348062,0.7404370711243887,9.186724565756824,0.06997696662191863,0.39609954597279795
full_two_layer,0.3,0.95,4836,0.7355252274607114,0.722910872544819,0.7477656884401522,9.980562448304385,0.06857330963717545,0.37411565916332495
no_misreport,0.0,0.6,4836,0.8538047973531845,0.8435662643367996,0.8634816688021694,4.279983457402812,0.051445591575508626,0.23305780190978204
no_misreport,0.0,0.7,4836,0.8986765922249793,0.8898527269634122,0.9068675623948179,4.726220016542597,0.0535855982460325,0.1688856321471049
no_misreport,0.0,0.8,4836,0.9288668320926385,0.9212765120400491,0.9357763303504952,5.1679073614557485,0.05621200144802601,0.11982802459555104
no_misreport,0.0,0.85,4836,0.9367245657568238,0.9295101130307545,0.9432457226147758,5.496484698097602,0.05751115913933799,0.10339039675019464
no_misreport,0.0,0.9,4836,0.9441687344913151,0.9373380702854903,0.9502942852858158,5.8428453267162945,0.058794099524326585,0.08912758870745766
no_misreport,0.0,0.95,4836,0.9532671629445822,0.9469500452439337,0.9588647235699876,6.423904052936311,0.06251913058743973,0.07004461549633041
no_misreport,0.1,0.6,4836,0.7985938792390406,0.7870553913411363,0.8096583523483266,4.581058726220016,0.054742010920739215,0.3187197245699267
no_misreport,0.1,0.7,4836,0.8399503722084367,0.829347149662292,0.8500139269481493,5.078577336641853,0.0573425860229906,0.2636382205390062
no_misreport,0.1,0.8,4836,0.8651778329197684,0.8552614219398853,0.8745145277523525,5.585814722911497,0.06026401222218688,0.22371132905246893
no_misreport,0.1,0.85,4836,0.8757237386269644,0.8661263950764784,0.8847246245106088,5.958850289495451,0.06208669288759749,0.20354434567303378
no_misreport,0.1,0.9,4836,0.8852357320099256,0.8759448110669449,0.8939150950919673,6.376344086021505,0.06354955495192993,0.1841718879285948
no_misreport,0.1,0.95,4836,0.8959884201819686,0.8870676898344979,0.9042805228838687,7.019230769230769,0.06682984420560928,0.15962596687194333
no_misreport,0.2,0.6,4836,0.7231182795698925,0.7103335010398238,0.7355488600688539,4.7756410256410255,0.05705531432155124,0.4376917433195187
no_misreport,0.2,0.7,4836,0.761166253101737,0.7489448115796798,0.7729730958162978,5.374689826302729,0.06030149029118236,0.3900245677674986
no_misreport,0.2,0.8,4836,0.7845326716294458,0.7727212057702273,0.7958924447261031,5.958850289495451,0.06367852867685879,0.35551275028402973
no_misreport,0.2,0.85,4836,0.793631100082713,0.7819938882678142,0.8048021754711313,6.371794871794871,0.06514517804616818,0.3368557925125833
no_misreport,0.2,0.9,4836,0.8060380479735318,0.7946527054394581,0.816937558175781,6.890612076095947,0.06684005565253855,0.31193489199037405
no_misreport,0.2,0.95,4836,0.8180314309346567,0.8069062109622227,0.8286517792000998,7.636269644334161,0.06997171468326409,0.2830502271955002
no_misreport,0.3,0.6,4836,0.6532258064516129,0.6396946586571052,0.6665137098151191,5.020057899090157,0.05810221311346356,0.556173625335011
no_misreport,0.3,0.7,4836,0.6801075268817204,0.6668227025970282,0.693106432273832,5.69106699751861,0.061825001829248764,0.529177935915591
no_misreport,0.3,0.8,4836,0.6935483870967742,0.680405325468815,0.7063841926013633,6.351323407775021,0.06556801055006437,0.5106533360419121
no_misreport,0.3,0.85,4836,0.6976840363937138,0.684587182702145,0.7104670686601309,6.785773366418527,0.06709447704104103,0.5017616953559704
no_misreport,0.3,0.9,4836,0.7111248966087675,0.6981868763767847,0.7237277581848092,7.362696443341605,0.06863552979408016,0.4748180204447844
no_misreport,0.3,0.95,4836,0.7231182795698925,0.7103335010398238,0.7355488600688539,8.137510339123242,0.07122194349966146,0.4448033929588395
unknown_as_negative,0.0,0.6,4836,0.7886683209263854,0.7769349990296862,0.7999433847587417,3.552315963606286,0.052161574182167034,0.30897908173410166
unknown_as_negative,0.0,0.7,4836,0.8409842845326716,0.8304072946958823,0.8510199652375834,3.771505376344086,0.05350214604448469,0.25265363586721407
unknown_as_negative,0.0,0.8,4836,0.8744830438378826,0.8648470767504531,0.8835245228490048,4.04652605459057,0.05567117462120593,0.21169215657788484
unknown_as_negative,0.0,0.85,4836,0.8856492969396195,0.8763721294275122,0.8943142500606098,4.193961952026468,0.05662218316292866,0.19570724800972938
unknown_as_negative,0.0,0.9,4836,0.9011579818031431,0.8924251686690029,0.9092539606644862,4.443961952026468,0.059333169597292325,0.1724405918741158
unknown_as_negative,0.0,0.95,4836,0.9197684036393714,0.9117745997683068,0.9270958293796224,4.699751861042183,0.06138689835492707,0.13876647272035178
unknown_as_negative,0.1,0.6,4836,0.7024400330851944,0.6893978553505821,0.7151608392976064,3.586641852770885,0.05355893258042716,0.45680147236081886
