strategy,noise_rate,posterior_threshold,cases,accuracy,accuracy_ci_low,accuracy_ci_high,average_questions,questions_standard_error,brier_score
eig,0.0,0.85,49,0.9795918367346939,0.8930623153224584,0.9963884204614692,6.571428571428571,0.5430259059449009,0.043728815537692464
medrag_rdc,0.0,0.85,49,0.7346938775510204,0.5973744384734165,0.8378886875485057,12.612244897959183,0.5734776138059241,0.4208405461074217
