noise_rate,posterior_threshold,cases_per_seed,seeds,eig_accuracy,baseline_accuracy,accuracy_difference,accuracy_difference_ci_low,accuracy_difference_ci_high,eig_average_questions,baseline_average_questions,questions_saved,questions_saved_ci_low,questions_saved_ci_high,eig_only_correct,baseline_only_correct,mcnemar_max_p
0.0,0.85,49,2,0.9897959183673469,0.7244897959183674,0.2653061224489796,0.14234693877551022,0.3931122448979591,6.63265306122449,12.520408163265305,5.887755102040816,4.250765306122449,7.161989795918366,27,1,0.0018310546875000082
0.1,0.85,49,2,0.9285714285714286,0.7142857142857143,0.21428571428571427,0.12244897959183673,0.35229591836734686,7.275510204081632,12.336734693877553,5.061224489795919,3.6193877551020406,6.3318877551020405,24,3,0.012939453125000073
