strategy,noise_rate,posterior_threshold,cases,accuracy,accuracy_ci_low,accuracy_ci_high,average_questions,questions_standard_error,brier_score
medrag_rdc,0.2,0.8,4836,0.5636889991728702,0.5496663619240089,0.5776105307742977,11.503515301902398,0.0688573002912059,0.5776098094714255
medrag_rdc,0.2,0.85,4836,0.5678246484698097,0.5538141739849989,0.5817274520054054,12.064102564102564,0.06299712828882414,0.5682301862110496
medrag_rdc,0.2,0.9,4836,0.5719602977667494,0.5579629762171688,0.5858433830653332,12.614557485525227,0.05679992313990679,0.5575833853059393
medrag_rdc,0.2,0.95,4836,0.5744416873449132,0.5604527342878723,0.5883124649698886,13.180521091811414,0.05022277621320369,0.5491565584440401
medrag_rdc,0.3,0.6,4836,0.47994210090984285,0.4658826119723645,0.4940334315609611,9.660876757650952,0.07769569771332113,0.7116599507232586
medrag_rdc,0.3,0.7,4836,0.4923490488006617,0.47827002959541387,0.5064402138142052,10.517990074441688,0.07525558959461728,0.692306526234558
medrag_rdc,0.3,0.8,4836,0.5088916459884202,0.49480007404144594,0.5229691025365644,11.584780810587262,0.06755752432482767,0.6607589506166934
medrag_rdc,0.3,0.85,4836,0.5140612076095947,0.4999688735775968,0.5281312196155358,12.199751861042184,0.061471470810985314,0.647764421146035
medrag_rdc,0.3,0.9,4836,0.5155086848635235,0.501416407348689,0.5295763424966778,12.770678246484698,0.0550012912189489,0.6400381143230413
medrag_rdc,0.3,0.95,4836,0.5173697270471465,0.5032776957871488,0.5314341840396621,13.337882547559968,0.048217973012894495,0.6298525026355034
