strategy,noise_rate,posterior_threshold,cases,accuracy,accuracy_ci_low,accuracy_ci_high,average_questions,questions_standard_error,brier_score
medrag_rdc,0.2,0.6,4836,0.5462503446374414,0.5321879246826465,0.5602393426339809,9.869106699751862,0.07856174493846783,0.610641565460507
medrag_rdc,0.2,0.7,4836,0.5543148607664737,0.5402687171323658,0.5682747801038522,10.579266611524675,0.07617526026636777,0.5945322563721124
medrag_rdc,0.2,0.8,4836,0.5682382133995038,0.5542293123422707,0.5821387869773434,11.544044665012407,0.06867260328329534,0.5680467971375566
medrag_rdc,0.2,0.85,4836,0.5735456299972429,0.5595540895233402,0.5874204175211327,12.104562999724289,0.06277164161578591,0.5560846468358265
medrag_rdc,0.2,0.9,4836,0.5775434243176178,0.5635659010277514,0.5913978481990827,12.656947890818858,0.05623875412920881,0.5461772943555693
medrag_rdc,0.2,0.95,4836,0.5791976840363938,0.5652261208126513,0.5930435217310221,13.175282602701957,0.050274785923714475,0.5398804635222164
medrag_rdc,0.3,0.6,4836,0.48097601323407774,0.46691465290758466,0.4950675739487654,9.690239867659223,0.07794812045930372,0.7085924078941553
medrag_rdc,0.3,0.7,4836,0.4933829611248966,0.4793030261983284,0.5074734005343151,10.523573200992557,0.07539413378934141,0.6886085317659374
medrag_rdc,0.3,0.8,4836,0.5100634132892198,0.49597183080841595,0.5241390202023554,11.607113316790736,0.0674288909265652,0.6583268906876448
medrag_rdc,0.3,0.85,4836,0.515164047422112,0.5010719437058194,0.5292320783652059,12.216018748276815,0.061342514830112244,0.6450799993778426
medrag_rdc,0.3,0.9,4836,0.5175765095119934,0.5034847588986655,0.5316403575927503,12.780259167355942,0.054766367014607874,0.6374412952524287
medrag_rdc,0.3,0.95,4836,0.5186793493245107,0.5045877792277454,0.532741266141563,13.3471188309898,0.04800423905532871,0.6287152778848927
